,_step,global_step,eval/rollout/episode_length,eval/rollout/episode_return,eval/grid/mean_td_error,eval/barrier/coverage,eval/barrier/validity_alpha_0.9,eval/constrain/mean_episode_length,run_id,exp_name,seed
115,121171,1170000.0,500.0,500.0,0.8672870993614197,0.10980000346899033,0.9966999888420105,353.29998779296875,e8r5gzjl,bump_supervised_2M,4
116,122192,1180000.0,453.6000061035156,453.0,0.8321119546890259,0.1151999980211258,0.994700014591217,353.29998779296875,e8r5gzjl,bump_supervised_2M,4
117,123215,1190000.0,452.20001220703125,451.6000061035156,0.7526355385780334,0.1071000024676323,0.9937000274658203,157.39999389648438,e8r5gzjl,bump_supervised_2M,4
118,124235,1200000.0,500.0,500.0,0.7002224922180176,0.09939999878406525,0.9943000078201294,304.1000061035156,e8r5gzjl,bump_supervised_2M,4
119,125255,1210000.0,500.0,500.0,0.7154086828231812,0.1031000018119812,0.9947999715805054,353.29998779296875,e8r5gzjl,bump_supervised_2M,4
120,126275,1220000.0,500.0,500.0,0.7769954204559326,0.09740000218153,0.9943000078201294,130.6999969482422,e8r5gzjl,bump_supervised_2M,4
121,127295,1230000.0,500.0,500.0,0.6554896235466003,0.09019999951124191,0.994700014591217,239.39999389648438,e8r5gzjl,bump_supervised_2M,4
122,128315,1240000.0,500.0,500.0,0.7751162648200989,0.08799999952316284,0.9940999746322632,451.1000061035156,e8r5gzjl,bump_supervised_2M,4
123,129335,1250000.0,500.0,500.0,0.70307457447052,0.0934000015258789,0.9940000176429749,353.3999938964844,e8r5gzjl,bump_supervised_2M,4
124,130355,1260000.0,500.0,500.0,0.7554934620857239,0.09059999883174896,0.9936000108718872,304.5,e8r5gzjl,bump_supervised_2M,4
125,131375,1270000.0,500.0,500.0,0.7355812788009644,0.0957999974489212,0.9936000108718872,402.5,e8r5gzjl,bump_supervised_2M,4
126,132395,1280000.0,493.3999938964844,493.29998779296875,0.7357123494148254,0.09549999982118607,0.9921000003814697,122.30000305175781,e8r5gzjl,bump_supervised_2M,4
127,133415,1290000.0,500.0,500.0,0.7552410960197449,0.09149999916553497,0.9919000267982483,304.3999938964844,e8r5gzjl,bump_supervised_2M,4
128,134436,1300000.0,500.0,500.0,0.7053865194320679,0.09059999883174896,0.9922999739646912,353.70001220703125,e8r5gzjl,bump_supervised_2M,4
129,135457,1310000.0,500.0,500.0,0.6738813519477844,0.09229999780654907,0.9905999898910522,402.20001220703125,e8r5gzjl,bump_supervised_2M,4
130,136477,1320000.0,500.0,500.0,0.7314770817756653,0.09319999814033508,0.9937999844551086,260.79998779296875,e8r5gzjl,bump_supervised_2M,4
131,137497,1330000.0,500.0,500.0,0.7163479328155518,0.10130000114440918,0.9908000230789185,206.6999969482422,e8r5gzjl,bump_supervised_2M,4
132,138517,1340000.0,500.0,500.0,0.749673068523407,0.09099999815225601,0.9948999881744385,157.8000030517578,e8r5gzjl,bump_supervised_2M,4
133,139537,1350000.0,500.0,500.0,0.735873281955719,0.09910000115633011,0.994700014591217,402.3999938964844,e8r5gzjl,bump_supervised_2M,4
134,140557,1360000.0,500.0,500.0,0.7299391627311707,0.0885000005364418,0.995199978351593,402.29998779296875,e8r5gzjl,bump_supervised_2M,4
135,141577,1370000.0,500.0,500.0,0.6822391152381897,0.08760000020265579,0.9933000206947327,304.5,e8r5gzjl,bump_supervised_2M,4
136,142597,1380000.0,500.0,500.0,0.7032665014266968,0.08429999649524689,0.9933000206947327,402.1000061035156,e8r5gzjl,bump_supervised_2M,4
137,143617,1390000.0,500.0,500.0,0.7122716903686523,0.08900000154972076,0.9922999739646912,353.20001220703125,e8r5gzjl,bump_supervised_2M,4
138,144637,1400000.0,498.79998779296875,498.70001220703125,0.7843760251998901,0.1005999967455864,0.9965999722480774,102.30000305175781,e8r5gzjl,bump_supervised_2M,4
139,145657,1410000.0,500.0,500.0,0.7726749777793884,0.09889999777078629,0.9937999844551086,304.70001220703125,e8r5gzjl,bump_supervised_2M,4
140,146677,1420000.0,500.0,500.0,0.8075804710388184,0.10740000009536743,0.9937999844551086,353.6000061035156,e8r5gzjl,bump_supervised_2M,4
141,147697,1430000.0,500.0,500.0,0.7407554984092712,0.09889999777078629,0.9939000010490417,402.29998779296875,e8r5gzjl,bump_supervised_2M,4
142,148717,1440000.0,500.0,500.0,0.8013679385185242,0.10270000249147415,0.9918000102043152,353.3999938964844,e8r5gzjl,bump_supervised_2M,4
143,149736,1450000.0,500.0,500.0,0.6760250329971313,0.09830000251531601,0.993399977684021,276.70001220703125,e8r5gzjl,bump_supervised_2M,4
144,150756,1460000.0,500.0,500.0,0.7464543581008911,0.09009999781847,0.9926000237464905,316.3999938964844,e8r5gzjl,bump_supervised_2M,4
145,151776,1470000.0,500.0,500.0,0.7821729183197021,0.09459999948740005,0.9948999881744385,402.20001220703125,e8r5gzjl,bump_supervised_2M,4
146,152796,1480000.0,500.0,500.0,0.737366795539856,0.09889999777078629,0.9944999814033508,304.5,e8r5gzjl,bump_supervised_2M,4
147,153816,1490000.0,500.0,500.0,0.7391243577003479,0.09309999644756317,0.9940000176429749,402.6000061035156,e8r5gzjl,bump_supervised_2M,4
148,154836,1500000.0,500.0,500.0,0.7072548866271973,0.09440000355243683,0.9939000010490417,353.3999938964844,e8r5gzjl,bump_supervised_2M,4
149,155856,1510000.0,500.0,500.0,0.7955343127250671,0.08619999885559082,0.9934999942779541,451.20001220703125,e8r5gzjl,bump_supervised_2M,4
150,156876,1520000.0,500.0,500.0,0.7804993391036987,0.09719999879598618,0.9926999807357788,304.8999938964844,e8r5gzjl,bump_supervised_2M,4
151,157896,1530000.0,500.0,500.0,0.7128725051879883,0.09969999641180038,0.9937000274658203,255.8000030517578,e8r5gzjl,bump_supervised_2M,4
152,158916,1540000.0,500.0,500.0,0.7659831643104553,0.09839999675750732,0.9925000071525574,255.39999389648438,e8r5gzjl,bump_supervised_2M,4
153,159936,1550000.0,500.0,500.0,0.747386634349823,0.09849999845027924,0.9926000237464905,206.5,e8r5gzjl,bump_supervised_2M,4
154,160956,1560000.0,500.0,500.0,0.7044918537139893,0.09139999747276306,0.9955000281333923,255.5,e8r5gzjl,bump_supervised_2M,4
155,161976,1570000.0,500.0,500.0,0.756911039352417,0.09799999743700027,0.9945999979972839,109.0,e8r5gzjl,bump_supervised_2M,4
156,162996,1580000.0,500.0,500.0,0.7800093293190002,0.10270000249147415,0.9948999881744385,197.60000610351562,e8r5gzjl,bump_supervised_2M,4
157,164017,1590000.0,500.0,500.0,0.7213811874389648,0.09759999811649323,0.9919000267982483,157.6999969482422,e8r5gzjl,bump_supervised_2M,4
158,165037,1600000.0,500.0,500.0,0.7406933903694153,0.09300000220537186,0.9934999942779541,206.3000030517578,e8r5gzjl,bump_supervised_2M,4
159,166057,1610000.0,500.0,500.0,0.8191356658935547,0.09910000115633011,0.9925000071525574,108.80000305175781,e8r5gzjl,bump_supervised_2M,4
160,167077,1620000.0,500.0,500.0,0.7788742184638977,0.09730000048875809,0.991599977016449,108.80000305175781,e8r5gzjl,bump_supervised_2M,4
161,168097,1630000.0,500.0,500.0,0.7833636403083801,0.10949999839067459,0.9902999997138977,157.0,e8r5gzjl,bump_supervised_2M,4
162,169118,1640000.0,500.0,500.0,0.874474823474884,0.10719999670982361,0.988099992275238,108.5,e8r5gzjl,bump_supervised_2M,4
163,170138,1650000.0,500.0,500.0,0.7435133457183838,0.10670000314712524,0.9887999892234802,108.4000015258789,e8r5gzjl,bump_supervised_2M,4
164,171158,1660000.0,500.0,500.0,0.7856801152229309,0.10419999808073044,0.9919000267982483,205.6999969482422,e8r5gzjl,bump_supervised_2M,4
165,172178,1670000.0,500.0,500.0,0.7072193026542664,0.1031000018119812,0.9890999794006348,69.9000015258789,e8r5gzjl,bump_supervised_2M,4
166,173198,1680000.0,500.0,500.0,0.7912294864654541,0.1054999977350235,0.9919999837875366,125.0,e8r5gzjl,bump_supervised_2M,4
167,174218,1690000.0,500.0,500.0,0.7020959854125977,0.10499999672174454,0.9915000200271606,206.39999389648438,e8r5gzjl,bump_supervised_2M,4
168,175238,1700000.0,500.0,500.0,0.775618851184845,0.10289999842643738,0.9908000230789185,193.3000030517578,e8r5gzjl,bump_supervised_2M,4
169,176263,1710000.0,142.8000030517578,141.8000030517578,0.7423829436302185,0.09560000151395798,0.9911999702453613,36.599998474121094,e8r5gzjl,bump_supervised_2M,4
170,177283,1720000.0,500.0,500.0,0.9400997757911682,0.11949999630451202,0.9954000115394592,353.29998779296875,e8r5gzjl,bump_supervised_2M,4
171,178303,1730000.0,500.0,500.0,0.8370739221572876,0.11110000312328339,0.994700014591217,451.0,e8r5gzjl,bump_supervised_2M,4
172,179323,1740000.0,500.0,500.0,0.8418804407119751,0.10209999978542328,0.9961000084877014,451.1000061035156,e8r5gzjl,bump_supervised_2M,4
173,180343,1750000.0,500.0,500.0,0.959200918674469,0.10779999941587448,0.995199978351593,402.3999938964844,e8r5gzjl,bump_supervised_2M,4
174,181363,1760000.0,500.0,500.0,0.8239761590957642,0.10490000247955322,0.9954000115394592,500.0,e8r5gzjl,bump_supervised_2M,4
175,182383,1770000.0,500.0,500.0,0.7961555123329163,0.11389999836683273,0.9927999973297119,353.3999938964844,e8r5gzjl,bump_supervised_2M,4
176,183403,1780000.0,500.0,500.0,0.8169519305229187,0.1031000018119812,0.993399977684021,206.60000610351562,e8r5gzjl,bump_supervised_2M,4
177,184423,1790000.0,500.0,500.0,0.753122866153717,0.10729999840259552,0.9940999746322632,157.5,e8r5gzjl,bump_supervised_2M,4
178,185443,1800000.0,500.0,500.0,0.8009051084518433,0.10649999976158142,0.9919999837875366,158.0,e8r5gzjl,bump_supervised_2M,4
179,186464,1810000.0,500.0,500.0,0.8156759142875671,0.10209999978542328,0.994700014591217,345.1000061035156,e8r5gzjl,bump_supervised_2M,4
180,187484,1820000.0,500.0,500.0,0.7447865009307861,0.09539999812841415,0.9937999844551086,451.20001220703125,e8r5gzjl,bump_supervised_2M,4
181,188504,1830000.0,500.0,500.0,0.774581789970398,0.09849999845027924,0.9933000206947327,304.29998779296875,e8r5gzjl,bump_supervised_2M,4
182,189524,1840000.0,500.0,500.0,0.8190944194793701,0.10279999673366547,0.9941999912261963,353.20001220703125,e8r5gzjl,bump_supervised_2M,4
183,190546,1850000.0,500.0,500.0,0.7914458513259888,0.1039000004529953,0.9911999702453613,247.10000610351562,e8r5gzjl,bump_supervised_2M,4
184,191566,1860000.0,500.0,500.0,0.7765378355979919,0.1111999973654747,0.9926999807357788,451.1000061035156,e8r5gzjl,bump_supervised_2M,4
185,192586,1870000.0,500.0,500.0,0.8059012293815613,0.10999999940395355,0.9936000108718872,402.3999938964844,e8r5gzjl,bump_supervised_2M,4
186,193606,1880000.0,500.0,500.0,0.8338362574577332,0.10540000349283218,0.9948999881744385,255.60000610351562,e8r5gzjl,bump_supervised_2M,4
187,194626,1890000.0,500.0,500.0,0.7136914730072021,0.1080000028014183,0.9923999905586243,255.39999389648438,e8r5gzjl,bump_supervised_2M,4
188,195646,1900000.0,500.0,500.0,0.8027034997940063,0.10260000079870224,0.9926000237464905,304.29998779296875,e8r5gzjl,bump_supervised_2M,4
189,196666,1910000.0,500.0,500.0,0.8199663758277893,0.10869999974966049,0.9921000003814697,304.3999938964844,e8r5gzjl,bump_supervised_2M,4
190,197686,1920000.0,500.0,500.0,0.7556028962135315,0.10339999943971634,0.9922999739646912,353.20001220703125,e8r5gzjl,bump_supervised_2M,4
191,198706,1930000.0,500.0,500.0,0.9162227511405945,0.10689999908208847,0.993399977684021,191.6999969482422,e8r5gzjl,bump_supervised_2M,4
192,199726,1940000.0,500.0,500.0,0.7594923973083496,0.11670000106096268,0.992900013923645,60.099998474121094,e8r5gzjl,bump_supervised_2M,4
193,200746,1950000.0,500.0,500.0,0.728914737701416,0.11339999735355377,0.9922000169754028,157.89999389648438,e8r5gzjl,bump_supervised_2M,4
194,201763,1960000.0,346.20001220703125,345.3999938964844,0.7778587937355042,0.10849999636411667,0.9909999966621399,172.60000610351562,e8r5gzjl,bump_supervised_2M,4
195,202783,1970000.0,500.0,500.0,0.8321215510368347,0.12080000340938568,0.9861999750137329,97.4000015258789,e8r5gzjl,bump_supervised_2M,4
196,203803,1980000.0,500.0,500.0,0.7900581359863281,0.10999999940395355,0.9898999929428101,201.6999969482422,e8r5gzjl,bump_supervised_2M,4
197,204823,1990000.0,500.0,500.0,0.7036203742027283,0.11180000007152557,0.9898999929428101,123.9000015258789,e8r5gzjl,bump_supervised_2M,4
0,1843,20000.0,150.39999389648438,149.60000610351562,1.7575743198394775,0.6601999998092651,0.5568000078201294,19.600000381469727,refao5ne,bump_2M,4
1,3173,30000.0,457.20001220703125,456.79998779296875,2.8283936977386475,0.7856000065803528,0.4302999973297119,13.300000190734863,refao5ne,bump_2M,4
2,4473,40000.0,500.0,500.0,2.8730499744415283,0.7678999900817871,0.44519999623298645,12.899999618530273,refao5ne,bump_2M,4
3,5744,50000.0,500.0,500.0,2.7214128971099854,0.7849000096321106,0.4449999928474426,13.300000190734863,refao5ne,bump_2M,4
4,6974,60000.0,499.29998779296875,499.20001220703125,3.438387632369995,0.7386999726295471,0.5051000118255615,14.0,refao5ne,bump_2M,4
5,8178,70000.0,420.79998779296875,420.5,4.2250800132751465,0.6557999849319458,0.580299973487854,15.5,refao5ne,bump_2M,4
6,9335,80000.0,216.1999969482422,215.39999389648438,4.170473575592041,0.6269000172615051,0.6154000163078308,16.399999618530273,refao5ne,bump_2M,4
7,10479,90000.0,474.8999938964844,474.79998779296875,4.0410614013671875,0.5982999801635742,0.6373999714851379,13.300000190734863,refao5ne,bump_2M,4
8,11590,100000.0,500.0,500.0,4.046355724334717,0.5871999859809875,0.6557999849319458,17.600000381469727,refao5ne,bump_2M,4
9,12677,110000.0,500.0,500.0,4.121557712554932,0.5936999917030334,0.646399974822998,14.899999618530273,refao5ne,bump_2M,4
10,13766,120000.0,467.0,466.79998779296875,4.331921577453613,0.5598999857902527,0.680899977684021,23.399999618530273,refao5ne,bump_2M,4
11,14830,130000.0,500.0,500.0,4.057772159576416,0.5364999771118164,0.695900022983551,23.600000381469727,refao5ne,bump_2M,4
12,15867,140000.0,500.0,500.0,4.048837661743164,0.5764999985694885,0.6679999828338623,15.399999618530273,refao5ne,bump_2M,4
13,16916,150000.0,462.79998779296875,462.70001220703125,3.978536367416382,0.5690000057220459,0.6650999784469604,19.5,refao5ne,bump_2M,4
14,17942,160000.0,472.8999938964844,472.79998779296875,3.9525113105773926,0.5259000062942505,0.7103000283241272,59.900001525878906,refao5ne,bump_2M,4
15,18970,170000.0,359.1000061035156,358.29998779296875,3.9270167350769043,0.45969998836517334,0.7724999785423279,15.699999809265137,refao5ne,bump_2M,4
16,20000,180000.0,469.29998779296875,468.8999938964844,3.7961432933807373,0.45179998874664307,0.7835999727249146,14.800000190734863,refao5ne,bump_2M,4
17,21023,190000.0,294.20001220703125,293.20001220703125,2.9123260974884033,0.3677999973297119,0.8539000153541565,11.199999809265137,refao5ne,bump_2M,4
18,22073,200000.0,193.10000610351562,192.10000610351562,3.1162548065185547,0.3278999924659729,0.8934999704360962,28.700000762939453,refao5ne,bump_2M,4
19,23114,210000.0,226.39999389648438,225.5,2.7651820182800293,0.3255000114440918,0.8973000049591064,18.0,refao5ne,bump_2M,4
20,24143,220000.0,320.79998779296875,320.20001220703125,2.603548526763916,0.28760001063346863,0.9204999804496765,43.599998474121094,refao5ne,bump_2M,4
21,25157,230000.0,500.0,500.0,2.4145829677581787,0.2904999852180481,0.9142000079154968,51.70000076293945,refao5ne,bump_2M,4
22,26177,240000.0,500.0,500.0,2.280898094177246,0.3003000020980835,0.9101999998092651,36.900001525878906,refao5ne,bump_2M,4
23,27197,250000.0,500.0,500.0,2.2314541339874268,0.29829999804496765,0.9132000207901001,30.600000381469727,refao5ne,bump_2M,4
24,28217,260000.0,444.1000061035156,443.8999938964844,2.414250373840332,0.31299999356269836,0.9024999737739563,44.599998474121094,refao5ne,bump_2M,4
25,29237,270000.0,470.1000061035156,470.0,2.3774375915527344,0.30230000615119934,0.9050999879837036,21.200000762939453,refao5ne,bump_2M,4
26,30259,280000.0,500.0,500.0,2.2277991771698,0.3043000102043152,0.9082000255584717,24.799999237060547,refao5ne,bump_2M,4
27,31279,290000.0,500.0,500.0,2.1840310096740723,0.310699999332428,0.9046000242233276,13.100000381469727,refao5ne,bump_2M,4
28,32299,300000.0,500.0,500.0,2.1359176635742188,0.31610000133514404,0.897599995136261,20.799999237060547,refao5ne,bump_2M,4
29,33319,310000.0,500.0,500.0,2.2485995292663574,0.3197999894618988,0.89410001039505,30.299999237060547,refao5ne,bump_2M,4
30,34339,320000.0,500.0,500.0,2.21450138092041,0.33009999990463257,0.8848999738693237,20.100000381469727,refao5ne,bump_2M,4
31,35359,330000.0,500.0,500.0,2.277211904525757,0.33660000562667847,0.8810999989509583,12.199999809265137,refao5ne,bump_2M,4
32,36379,340000.0,500.0,500.0,2.2168285846710205,0.34779998660087585,0.8700000047683716,12.0,refao5ne,bump_2M,4
33,37399,350000.0,500.0,500.0,2.2963919639587402,0.35190001130104065,0.8737000226974487,15.899999618530273,refao5ne,bump_2M,4
34,38419,360000.0,500.0,500.0,2.242825508117676,0.36489999294281006,0.8587999939918518,15.0,refao5ne,bump_2M,4
35,39439,370000.0,500.0,500.0,2.1976072788238525,0.37139999866485596,0.8547999858856201,15.5,refao5ne,bump_2M,4
36,40460,380000.0,469.70001220703125,469.6000061035156,2.2191061973571777,0.4717999994754791,0.7612000107765198,10.699999809265137,refao5ne,bump_2M,4
37,41488,390000.0,500.0,500.0,2.3146560192108154,0.4584999978542328,0.7753999829292297,20.5,refao5ne,bump_2M,4
38,42507,400000.0,430.1000061035156,429.70001220703125,2.3655385971069336,0.48579999804496765,0.7541000247001648,10.600000381469727,refao5ne,bump_2M,4
39,43519,410000.0,500.0,500.0,2.4284865856170654,0.4359000027179718,0.7961999773979187,15.600000381469727,refao5ne,bump_2M,4
40,44523,420000.0,500.0,500.0,2.3824520111083984,0.40959998965263367,0.8133999705314636,30.399999618530273,refao5ne,bump_2M,4
41,45523,430000.0,500.0,500.0,2.2949206829071045,0.40389999747276306,0.8198000192642212,10.399999618530273,refao5ne,bump_2M,4
42,46523,440000.0,500.0,500.0,2.3166561126708984,0.40790000557899475,0.8230999708175659,16.100000381469727,refao5ne,bump_2M,4
43,47523,450000.0,500.0,500.0,2.343754291534424,0.40299999713897705,0.8180000185966492,23.100000381469727,refao5ne,bump_2M,4
44,48523,460000.0,500.0,500.0,2.41426944732666,0.41440001130104065,0.8206999897956848,16.5,refao5ne,bump_2M,4
45,49523,470000.0,500.0,500.0,2.289564609527588,0.41780000925064087,0.8176000118255615,26.5,refao5ne,bump_2M,4
46,50523,480000.0,500.0,500.0,2.330732583999634,0.42570000886917114,0.8059999942779541,22.100000381469727,refao5ne,bump_2M,4
47,51523,490000.0,500.0,500.0,2.2414398193359375,0.42100000381469727,0.8101000189781189,11.100000381469727,refao5ne,bump_2M,4
48,52523,500000.0,500.0,500.0,2.3747076988220215,0.4230000078678131,0.8100000023841858,15.300000190734863,refao5ne,bump_2M,4
49,53524,510000.0,500.0,500.0,2.264967203140259,0.4228000044822693,0.8065999746322632,16.600000381469727,refao5ne,bump_2M,4
50,54524,520000.0,500.0,500.0,2.32766056060791,0.4325000047683716,0.7997999787330627,11.100000381469727,refao5ne,bump_2M,4
51,55524,530000.0,500.0,500.0,2.256831645965576,0.4399999976158142,0.7968999743461609,11.399999618530273,refao5ne,bump_2M,4
52,56524,540000.0,500.0,500.0,2.300558090209961,0.43369999527931213,0.8004000186920166,14.5,refao5ne,bump_2M,4
53,57524,550000.0,500.0,500.0,2.200810194015503,0.44359999895095825,0.7972999811172485,16.700000762939453,refao5ne,bump_2M,4
54,58524,560000.0,500.0,500.0,2.2362618446350098,0.4438999891281128,0.795199990272522,10.600000381469727,refao5ne,bump_2M,4
55,59524,570000.0,500.0,500.0,2.2059218883514404,0.4560000002384186,0.791100025177002,11.100000381469727,refao5ne,bump_2M,4
56,60524,580000.0,500.0,500.0,2.182290554046631,0.4708999991416931,0.770799994468689,10.899999618530273,refao5ne,bump_2M,4
57,61524,590000.0,500.0,500.0,2.143296003341675,0.4634000062942505,0.7703999876976013,10.399999618530273,refao5ne,bump_2M,4
58,62524,600000.0,500.0,500.0,2.0819218158721924,0.4950999915599823,0.7470999956130981,10.399999618530273,refao5ne,bump_2M,4
59,63524,610000.0,500.0,500.0,2.195145606994629,0.5020999908447266,0.7445999979972839,10.5,refao5ne,bump_2M,4
